,Name,Time,Time_Range,ID,URL,Ingredients,steps,Tokens
25,Raspberry Vinegar,0.0,0.0,1017634,http://cooking.nytimes.com/recipes/1017634-raspberry-vinegar,"['red-wine vinegar', 'raspberries', 'sugar']","In a nonreactive bowl, combine the vinegar and raspberries. Cover and let macerate for 3 days. Mash the raspberries in the bowl, then strain the liquid through a fine-mesh sieve lined with cheesecloth. To every 1 cup of juice, add  pound of sugar (1 cups plus 1 tablespoon). Combine the juice and sugar in a saucepan. Bring to a boil and simmer (gently!) for 15 minutes. Let cool, then bottle. Keep refrigerated for up to 3 months. To serve, add 1 teaspoon raspberry vinegar to a tumbler filled with ice. Add water, sparkling water, rum, brandy or prosecco. ","['combin', 'let', 'mash', 'strain', 'line', 'add', 'combin', 'let', 'refriger', 'serv', 'add', 'fill', 'sparkl', 'vinegar', 'raspberri', 'sugar', 'red-win']"
26,Easiest Vanilla Ice Cream,0.0,0.0,1017613,http://cooking.nytimes.com/recipes/1017613-easiest-vanilla-ice-cream,"['heavy cream', 'half-and-half', 'vanilla bean', 'granulated sugar', 'salt']","In a saucepan or a microwave-safe container, combine cream, half-and-half and vanilla bean and seeds (or tea and vanilla extract). On the stove or in the microwave, bring mixture to a simmer. Immediately turn off heat. Add sugar or corn syrup and salt and mix until sugar dissolves, about 1 minute. Taste and add more sugar and salt as needed to balance the flavors. The mixture should taste slightly too sweet when warm; the sweetness will be muted when the ice cream is frozen. Strain mixture into a container and refrigerate until very cold, at least 4 hours and preferably overnight. Churn mixture in an ice cream maker according to manufacturer's instructions. Serve immediately or transfer to an airtight container and let freeze until hard. ","['bring', 'turn', 'add', 'need', 'balanc', 'tast', 'mute', 'accord', 'transfer', 'let', 'granul', 'vanilla', 'sugar', 'heavi', 'bean', 'salt', 'half-and-half', 'cream']"
27,Stewed Romano Beans With Tomatoes,35.0,0.0,1017588,http://cooking.nytimes.com/recipes/1017588-stewed-romano-beans-with-tomatoes,"['onion', 'salt', 'garlic', 'romano beans', 'tomatoes', 'dill', 'black pepper', 'feta cheese', 'cooked pasta', 'olive oil', 'gin', 'olive', 'oil']","Heat 2 tablespoons olive oil over medium heat in a wide, lidded skillet or Dutch oven and add onion and a pinch of salt. Cook gently without browning, stirring often, until tender and translucent, about 8 minutes. Add garlic and cook, stirring, for another minute, until fragrant. Stir in romano beans, tomatoes and half the dill. Add 1/2 cup water, bring to a simmer, season with salt and pepper, cover and simmer 20 minutes, until beans are tender. Stir in remaining dill and olive oil and simmer another 2 to 3 minutes. Taste and adjust seasonings. Serve hot, warm or room temperature, with feta sprinkled over the top. If serving as a main dish, serve over cooked grains such as bulgur, quinoa, polenta or brown rice, or toss with pasta. ","['dutch', 'add', 'brown', 'stir', 'bring', 'remain', 'sprinkl', 'serv', 'serv', 'tomato', 'dill', 'pepper', 'oil', 'onion', 'oliv', 'romano', 'pasta', 'bean', 'chees', 'garlic', 'feta', 'gin', 'cook', 'black', 'salt']"
28,Jalapeño Brown Butter,10.0,0.0,1017593,http://cooking.nytimes.com/recipes/1017593-jalapeno-brown-butter,"['unsalted butter', 'jalapeo pepper', 'round', 'salt', 'kosher salt', 'black pepper', 'pepper']","Melt the butter in a small sauce pan set over medium heat, and when it foams, add the diced jalapeo. Continue cooking, swirling the mixture occasionally and stirring with a spoon to prevent the milk solids from sticking to the bottom of the pan, until the butter has turned brown and gives off a toasted, nutty aroma, approximately 4 to 5 minutes. Remove from heat, allow to cool slightly before tasting and add salt and pepper if desired. Serve immediately with steamed clams, or as a sauce for sauted fish. ","['set', 'foam', 'add', 'swirl', 'stir', 'prevent', 'stick', 'turn', 'give', 'remov', 'allow', 'cool', 'tast', 'add', 'desir', 'butter', 'pepper', 'jalapeo', 'kosher', 'black', 'salt', 'round', 'unsalt']"
29,Steamed Clams,10.0,0.0,1017592,http://cooking.nytimes.com/recipes/1017592-steamed-clams,"['littleneck clams', 'unsalted butter', 'chorizo', 'beer']","Carefully scrub the clams under cold running water to remove sand and grit, then set aside. Melt the butter in a large pot set over medium heat, and when it foams, add the chorizo or bacon, and allow it to crisp, stirring occasionally, approximately 5 minutes. Add the beer to the pot (use just 1 cup if cooking 50 or fewer clams), and allow to heat through, then carefully add the clams in layers. Cover the pot, and allow the clams to steam and open, approximately 10 to 12 minutes. Serve in the pot, or use tongs or a slotted spoon to remove clams to a platter, and serve alongside a bowl of the remaining clam broth and melted butter. ","['scrub', 'remov', 'set', 'set', 'foam', 'add', 'allow', 'crisp', 'stir', 'add', 'allow', 'heat', 'add', 'cover', 'allow', 'steam', 'open', 'use', 'remov', 'serv', 'remain', 'melt', 'butter', 'clam', 'beer', 'chorizo', 'littleneck', 'unsalt']"
30,Best Gazpacho,20.0,0.0,1017577,http://cooking.nytimes.com/recipes/1017577-best-gazpacho,"['tomatoes', 'cucumber', 'onion', 'garlic', 'sherry vinegar', 'salt', 'olive oil', 'green pepper', 'pepper']","Combine tomatoes, pepper, cucumber, onion and garlic in a blender or, if using a hand blender, in a deep bowl. (If necessary, work in batches.) Blend at high speed until very smooth, at least 2 minutes, pausing occasionally to scrape down the sides with a rubber spatula. With the motor running, add the vinegar and 2 teaspoons salt. Slowly drizzle in the olive oil. The mixture will turn bright orange or dark pink and become smooth and emulsified, like a salad dressing. If it still seems watery, drizzle in more olive oil until texture is creamy. Strain the mixture through a strainer or a food mill, pushing all the liquid through with a spatula or the back of a ladle. Discard the solids. Transfer to a large pitcher (preferably glass) and chill until very cold, at least 6 hours or overnight. Before serving, adjust the seasonings with salt and vinegar. If soup is very thick, stir in a few tablespoons ice water.Serve in glasses, over ice if desired. A few drops of olive oil on top are a nice touch. ","['use', 'paus', 'scrape', 'add', 'turn', 'becom', 'seem', 'strain', 'push', 'transfer', 'serv', 'adjust', 'ice', 'desir', 'tomato', 'vinegar', 'pepper', 'oil', 'onion', 'sherri', 'oliv', 'cucumb', 'garlic', 'green', 'salt']"
31,Tomato Salad With Red Beans,10.0,0.0,1017554,http://cooking.nytimes.com/recipes/1017554-tomato-salad-with-red-beans,"['tomatoes', 'beans', 'celery', 'garlic', 'feta', 'mint', 'sherry vinegar', 'baby arugula', 'barley rusks', 'olive oil', 'gin', 'olive', 'oil']","Cut tomatoes into wedges. If tomatoes are very large, cut wedges in half across the middle. In a large bowl, toss tomatoes with salt, beans, celery, garlic, feta, mint, vinegar and olive oil. Mixture will become quite juicy quickly if tomatoes are ripe. Line a platter or plates with arugula and arrange rusks or toasted bread on top. Use 2 pieces of bread per serving. Top with tomatoes and juices. Garnish with additional feta and mint, and serve. ","['tomato', 'cut', 'becom', 'line', 'toast', 'use', 'serv', 'garnish', 'tomato', 'celeri', 'oil', 'vinegar', 'babi', 'sherri', 'oliv', 'arugula', 'bean', 'garlic', 'barley', 'feta', 'gin', 'mint', 'rusk']"
32,Salmon in Fig Leaves,30.0,0.0,1017549,http://cooking.nytimes.com/recipes/1017549-salmon-in-fig-leaves,"['king-salmon', 'olive oil', 'fig leaves', 'fennel fronds', 'salt', 'pepper']","Preheat the oven to 350. Cut the salmon into 6 equal portions. Coat lightly with olive oil, and season with salt and freshly ground pepper. Wash the fig leaves, and leave them moistened. Place 4 on a baking sheet, and lay the salmon pieces on top. Scatter small 
pieces of fennel frond on top of the fish, and cover with the remaining fig leaves. Bake in the upper part of the oven until the fish is just cooked through, 10 to 12 minutes, then transfer the salmon to a serving platter immediately. Serve with blanched new potatoes and green beans, tomatoes, cucumber, hard-cooked eggs and aioli. ","['preheat', 'cut', 'leav', 'leav', 'moisten', 'lay', 'remain', 'cook', 'transfer', 'serv', 'serv', 'pepper', 'king-salmon', 'frond', 'oliv', 'fennel', 'oil', 'leav', 'fig', 'salt']"
33,Grilled Corn,30.0,0.0,1017556,http://cooking.nytimes.com/recipes/1017556-grilled-corn,"['corn', 'milk', 'butter', 'salt']","Build a fire in your grill, leaving one side free of coals. When coals are covered with gray ash and the temperature is medium (you can hold your hand 5 inches above the coals for 5 to 7 seconds), you are ready to cook. (For a gas grill, turn all burners to high, lower cover and heat for 15 minutes, then turn burners to medium.) Meanwhile, shuck the corn, removing both husks and silks. Fill a large pot halfway with water and set over high heat to come to a simmer. Add the milk, if using. Blanch the corn in the pot for about 3 minutes, then stack on a platter. Apply just a little butter to each ear of corn, then place on grill. Cook, turning often, until the corn is tender and some of the kernels are beginning to darken, about 5 minutes. Serve immediately with remaining butter and salt. ","['build', 'leav', 'cover', 'cook', 'shuck', 'remov', 'fill', 'come', 'add', 'use', 'stack', 'appli', 'turn', 'begin', 'darken', 'remain', 'butter', 'corn', 'salt', 'milk']"
34,Egg-in-a-Hole,10.0,0.0,1017505,http://cooking.nytimes.com/recipes/1017505-egg-in-a-hole,"['country bread', 'egg', 'unsalted butter', 'salt', 'pepper']","Use a 2-inch cookie cutter to cut a hole in the middle of bread. Reserve the removed portion to toast, if desired. Break egg into a teacup. Heat a heavy cast-iron skillet over medium-high heat, or over a medium-hot grill, for about 2 minutes. Add butter. When butter stops foaming, place bread in pan and reduce heat to medium. Cook 3 minutes and flip over. Gently tip egg into hole. Sprinkle salt and pepper over egg and cook 3 minutes. Carefully flip egg and bread over, and cook for another 30 to 40 seconds, until egg is cooked just over-easy. Transfer to a plate and serve. ","['use', 'cut', 'toast', 'desir', 'heat', 'stop', 'foam', 'reduc', 'cook', 'cook', 'transfer', 'butter', 'pepper', 'salt', 'countri', 'bread', 'egg', 'unsalt']"
35,Chicken Chop Suey,45.0,0.0,1017493,http://cooking.nytimes.com/recipes/1017493-chicken-chop-suey,"['chicken thighs', 'bok choy', 'vegetable oil', 'oyster sauce', 'sugar', 'cornstarch', 'white pepper', 'toast', 'toasted', 'sesame oil', 'oil', 'sesame', 'salt']","In two cups of boiling water, simmer the chicken for 30 minutes. Remove chicken from the water, and let cool. Reserve the stock. When the chicken is cool enough to handle, remove the meat, chop and set aside; discard the skin and bones. Put the vegetable oil in a large, wide skillet set over high heat. When it is hot, add the bok choy, and cook for 1 minute, stirring constantly. Then add half the reserved stock to the pan, and cover; cook until the bok choy is crisp but still tender, about 2 minutes. Remove the cover, and continue cooking until the liquid evaporates and the bok choy browns a bit, 5 to 6 minutes. Transfer to a plate. Add the remaining stock and the chicken to the pan set over high heat. Heat the chicken through, then add the oyster sauce, sugar, cornstarch slurry, sesame oil and reserved bok choy; season to taste. Toss to combine, and serve immediately over rice. ","['boil', 'simmer', 'remov', 'let', 'handl', 'remov', 'set', 'discard', 'put', 'set', 'add', 'stir', 'add', 'tender', 'remov', 'continu', 'cook', 'evapor', 'brown', 'transfer', 'add', 'remain', 'set', 'add', 'reserv', 'combin', 'serv', 'toast', 'pepper', 'oil', 'thigh', 'veget', 'sugar', 'sauc', 'cornstarch', 'bok', 'sesam', 'choy', 'chicken', 'salt', 'white', 'oyster']"
36,Grilled Sesame Lime Chicken Breasts,0.0,0.0,1017482,http://cooking.nytimes.com/recipes/1017482-grilled-sesame-lime-chicken-breasts,"['chicken breasts', 'soy sauce', 'fish sauce', 'ginger', 'garlic', 'limes', 'peanut oil', 'sesame oil', 'cilantro', 'chili', 'chilies', 'green chilies', 'green chili']","Place chicken breasts between two sheets of parchment or plastic wrap. Using a mallet or rolling pin, pound each to an even thickness of 1/2 inch. Do not make them any thinner or they could dry out. In a large bowl, whisk together soy sauce, fish sauce, ginger and garlic. Grate in zest of 1 lime and squeeze in its juice. Whisk in peanut oil. Place chicken breasts in bowl and turn breasts well to evenly coat with mixture. Cover and refrigerate for at least 1 hour and up to 4 hours. Remove chicken from fridge while you heat the grill. Light the grill, building a hot fire, or heat your gas grill to high. Once grill is fully heated, brush breasts lightly with peanut oil and place chicken on the grill. Cook until undersides are browned and chicken is about halfway cooked, 3 to 5 minutes. Flip breasts and grill until cooked through, 3 to 5 minutes more. Transfer chicken to a platter. Drizzle with sesame oil; garnish with lime juice and cilantro, and chiles if desired. ","['use', 'roll', 'make', 'dri', 'whisk', 'coat', 'refriger', 'remov', 'heat', 'light', 'build', 'heat', 'high', 'heat', 'brown', 'chicken', 'cook', 'cook', 'transfer', 'desir', 'cilantro', 'oil', 'peanut', 'fish', 'green', 'ginger', 'sauc', 'garlic', 'breast', 'soy', 'sesam', 'chicken', 'chili', 'lime']"
37,Cherry Tabbouleh,0.0,0.0,1017477,http://cooking.nytimes.com/recipes/1017477-cherry-tabbouleh,"['bulgur', 'salt', 'water', 'parsley', 'mint', 'cherries', 'lemon juice', 'pistachio oil', 'pistachios', 'olive oil', 'gin', 'olive', 'oil']","Place bulgur in a bowl. Add a little salt, cover with boiling water and let sit for 20 to 30 minutes, until bulgur is tender and has absorbed most of the water. Transfer bulgur to a strainer and press out excess water. Combine the bulgur, parsley, mint and cherries in a large bowl and toss. In a separate bowl, whisk together lemon juice, salt to taste, the olive oil and the pistachio oil. Toss with salad mixture. Add pistachios, toss again and serve. ","['add', 'let', 'absorb', 'transfer', 'combin', 'whisk', 'serv', 'bulgur', 'lemon', 'salt', 'oliv', 'parsley', 'water', 'pistachio', 'oil', 'gin', 'cherri', 'mint', 'juic']"
